"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
3.199160125E0	3.832458496E0	-3.017919922E1	-3.179006958E1	4.400091280E1
3.209200125E0	3.832458496E0	-3.017919922E1	-3.179006958E1	4.400091280E1
3.219210125E0	3.698791504E0	-3.013053131E1	-3.155987549E1	4.378990428E1
3.229250125E0	3.698791504E0	-3.013053131E1	-3.155987549E1	4.378990428E1
3.239291125E0	3.587814331E0	-3.008799744E1	-3.164035034E1	4.380949408E1
3.249331125E0	3.587814331E0	-3.008799744E1	-3.164035034E1	4.380949408E1
3.259371125E0	3.577011108E0	-2.962468719E1	-3.166250610E1	4.350783139E1
3.269381125E0	3.577011108E0	-2.962468719E1	-3.166250610E1	4.350783139E1
3.279421125E0	3.631317139E0	-2.972795105E1	-3.153747559E1	4.349195218E1
3.289462125E0	3.631317139E0	-2.972795105E1	-3.153747559E1	4.349195218E1
3.299502125E0	3.543334961E0	-2.983238220E1	-3.157891846E1	4.358617145E1
3.309542125E0	3.543334961E0	-2.983238220E1	-3.157891846E1	4.358617145E1
3.319552125E0	3.796310425E0	-2.969961548E1	-3.162805176E1	4.355241429E1
3.329592125E0	3.796310425E0	-2.969961548E1	-3.162805176E1	4.355241429E1
3.339632125E0	3.670989990E0	-2.977442169E1	-3.152456665E1	4.351770510E1
3.349673125E0	3.670989990E0	-2.977442169E1	-3.152456665E1	4.351770510E1
3.359713125E0	3.824935913E0	-2.987406921E1	-3.175741577E1	4.376783754E1
3.369723125E0	3.824935913E0	-2.987406921E1	-3.175741577E1	4.376783754E1
3.379763125E0	3.882873535E0	-2.969007874E1	-3.170938110E1	4.361263959E1
3.389803125E0	3.882873535E0	-2.969007874E1	-3.170938110E1	4.361263959E1
