"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
5.380956208E0	6.289733887E0	1.325486755E1	-4.654348755E1	4.880111166E1
5.390996208E0	5.291412354E0	1.272130585E1	-4.666430664E1	4.865581344E1
5.401037208E0	5.291412354E0	1.272130585E1	-4.666430664E1	4.865581344E1
5.411077208E0	5.136550903E0	1.160054016E1	-4.709585571E1	4.877475077E1
5.421117208E0	5.136550903E0	1.160054016E1	-4.709585571E1	4.877475077E1
5.431157208E0	5.803726196E0	1.130233765E1	-4.725088501E1	4.892925718E1
5.441167208E0	5.803726196E0	1.130233765E1	-4.725088501E1	4.892925718E1
5.451207208E0	5.805252075E0	1.139704895E1	-4.696804810E1	4.867844716E1
5.461248208E0	5.805252075E0	1.139704895E1	-4.696804810E1	4.867844716E1
5.471288208E0	5.693954468E0	1.130417633E1	-4.699557495E1	4.867021250E1
5.481328208E0	5.693954468E0	1.130417633E1	-4.699557495E1	4.867021250E1
5.491369208E0	5.921600342E0	1.144860840E1	-4.687896729E1	4.861865443E1
5.501409208E0	5.921600342E0	1.144860840E1	-4.687896729E1	4.861865443E1
5.511419208E0	6.384246826E0	1.171051788E1	-4.710943604E1	4.896114582E1
5.521459208E0	6.384246826E0	1.171051788E1	-4.710943604E1	4.896114582E1
5.531499208E0	5.960403442E0	1.106179810E1	-4.725338745E1	4.889552548E1
5.541540208E0	5.960403442E0	1.106179810E1	-4.725338745E1	4.889552548E1
5.551580208E0	5.251007080E0	1.076576996E1	-4.703341675E1	4.853470067E1
5.561620208E0	5.251007080E0	1.076576996E1	-4.703341675E1	4.853470067E1
5.571630208E0	5.264984131E0	1.102596283E1	-4.714517212E1	4.870276346E1
5.581670208E0	5.264984131E0	1.102596283E1	-4.714517212E1	4.870276346E1
5.591710208E0	5.742813110E0	1.172704315E1	-4.697290039E1	4.875404408E1
5.601751208E0	5.742813110E0	1.172704315E1	-4.697290039E1	4.875404408E1
5.611791208E0	6.341766357E0	1.224008942E1	-4.700146484E1	4.898137898E1
5.621831208E0	6.341766357E0	1.224008942E1	-4.700146484E1	4.898137898E1
5.631841208E0	6.529968262E0	1.217098236E1	-4.685647583E1	4.884979656E1
5.641881208E0	6.529968262E0	1.217098236E1	-4.685647583E1	4.884979656E1
5.651922208E0	6.140243530E0	1.144528198E1	-4.706420898E1	4.882352750E1
5.661962208E0	6.140243530E0	1.144528198E1	-4.706420898E1	4.882352750E1
5.672002208E0	5.809677124E0	1.081510925E1	-4.701596069E1	4.859238105E1
5.682042208E0	5.809677124E0	1.081510925E1	-4.701596069E1	4.859238105E1
5.692083208E0	5.994247437E0	1.100499725E1	-4.719723511E1	4.883257078E1
5.702092208E0	5.994247437E0	1.100499725E1	-4.719723511E1	4.883257078E1
5.712133208E0	6.062347412E0	1.112147522E1	-4.720477295E1	4.887463408E1
5.722173208E0	6.062347412E0	1.112147522E1	-4.720477295E1	4.887463408E1
5.732213208E0	5.777374268E0	1.103675079E1	-4.719793701E1	4.881427229E1
5.742254208E0	5.777374268E0	1.103675079E1	-4.719793701E1	4.881427229E1
5.752294208E0	5.705078125E0	1.170986176E1	-4.689294434E1	4.866843954E1
5.762304208E0	5.705078125E0	1.170986176E1	-4.689294434E1	4.866843954E1
5.772344208E0	5.949905396E0	1.263603973E1	-4.687646484E1	4.891292090E1
5.782384208E0	5.949905396E0	1.263603973E1	-4.687646484E1	4.891292090E1
5.792425208E0	5.940261841E0	1.277052307E1	-4.686471558E1	4.893541188E1
5.802465208E0	5.940261841E0	1.277052307E1	-4.686471558E1	4.893541188E1
5.812505208E0	5.728393555E0	1.309909058E1	-4.683084106E1	4.896456210E1
5.822515208E0	5.728393555E0	1.309909058E1	-4.683084106E1	4.896456210E1
5.832541958E0	5.776962280E0	1.340505981E1	-4.671154785E1	4.893912162E1
5.842581958E0	5.776962280E0	1.340505981E1	-4.671154785E1	4.893912162E1
5.852622958E0	6.159255981E0	1.430033875E1	-4.636309814E1	4.890780093E1
5.862662958E0	6.159255981E0	1.430033875E1	-4.636309814E1	4.890780093E1
5.872702958E0	6.044631958E0	1.540989685E1	-4.612377930E1	4.900413771E1
5.882743958E0	6.044631958E0	1.540989685E1	-4.612377930E1	4.900413771E1
5.892752958E0	5.965713501E0	1.622278595E1	-4.598120117E1	4.912269723E1
5.902793958E0	5.965713501E0	1.622278595E1	-4.598120117E1	4.912269723E1
