"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.370949798E2	-4.344572593E-4	-1.302558649E-4	-1.679279405E-1	1.679285530E-1
2.371050208E2	-6.584713999E-3	-5.967924111E-3	-1.722671592E-1	1.724962281E-1
2.371150608E2	-3.210596479E-3	-1.201703316E-3	-1.631349778E-1	1.631709932E-1
2.371251008E2	-6.195563525E-3	-1.974851405E-2	-1.650815159E-1	1.663739634E-1
2.371351418E2	-1.528199960E-2	-1.182964817E-2	-1.683746678E-1	1.694801134E-1
2.371451508E2	-5.314077493E-3	-1.475769622E-2	-1.595430332E-1	1.603122218E-1
2.371551918E2	1.778593266E-2	-2.261332082E-2	-1.492145115E-1	1.519627327E-1
2.371652085E2	3.521014195E-2	-4.110680312E-2	-1.650815159E-1	1.737280353E-1
2.371752485E2	4.655601525E-2	-5.178292355E-2	-1.793042833E-1	1.923511365E-1
2.371852895E2	5.123132098E-2	-4.262757255E-2	-1.805023777E-1	1.924132702E-1
2.371953295E2	3.993066310E-2	-4.330944926E-2	-1.900818712E-1	1.990007135E-1
2.372053395E2	3.666841926E-2	-3.605197655E-2	-1.749627256E-1	1.823630263E-1
2.372153795E2	1.244044466E-2	-1.647993878E-2	-1.653838170E-1	1.666678132E-1
2.372254195E2	-2.210869697E-2	1.812243992E-2	-1.610422593E-1	1.635598563E-1
2.372354595E2	-3.671465795E-2	2.691297035E-2	-1.697242051E-1	1.757230204E-1
2.372455005E2	-3.999221418E-2	3.335247240E-2	-1.652335435E-1	1.732451688E-1
2.372555095E2	-3.637990485E-2	3.775037343E-2	-1.658317137E-1	1.739216646E-1
2.372655505E2	-2.835207975E-2	2.785777990E-2	-1.718186778E-1	1.763563278E-1
2.372755905E2	-1.817606072E-2	2.904128375E-2	-1.680758750E-1	1.715321110E-1
2.372856305E2	-9.434957542E-3	2.154812258E-2	-1.649318272E-1	1.666008632E-1
2.372956715E2	-2.987333341E-3	8.012211202E-3	-1.547524095E-1	1.549884767E-1
2.373057115E2	-1.521253651E-3	-1.523336722E-3	-1.626864964E-1	1.627007402E-1
2.373157215E2	4.545616312E-3	-6.250627851E-3	-1.713684422E-1	1.715426360E-1
2.373257615E2	7.309914920E-3	-8.383673849E-3	-1.706199986E-1	1.709821767E-1
2.373358015E2	8.594776606E-3	-1.405067649E-2	-1.631355625E-1	1.639649458E-1
2.373458415E2	1.076062183E-2	-2.651664790E-2	-1.529567295E-1	1.556106831E-1
2.373558825E2	2.988641655E-2	-4.489546996E-2	-1.604429197E-1	1.692652699E-1
2.373658925E2	4.041795543E-2	-4.915383266E-2	-1.532590306E-1	1.659458973E-1
2.373759325E2	4.177310248E-2	-3.843183900E-2	-1.791551793E-1	1.879323724E-1
2.373859725E2	3.488605089E-2	-2.878994484E-2	-1.790060753E-1	1.846322628E-1
2.373960125E2	2.452534206E-2	-1.813847409E-2	-1.785570091E-1	1.811438714E-1
2.374060535E2	6.117658513E-3	-3.992424030E-3	-1.567030406E-1	1.568732231E-1
2.374160935E2	-5.427906336E-3	1.226342934E-2	-1.570047569E-1	1.575764816E-1
2.374261035E2	-2.356387708E-2	1.249331628E-2	-1.769151109E-1	1.789142133E-1
2.374361435E2	-3.624421290E-2	2.597642913E-2	-1.697288829E-1	1.754887789E-1
2.374461835E2	-3.736882433E-2	3.055318186E-2	-1.689810240E-1	1.757399000E-1
2.374562245E2	-2.803799291E-2	1.592330212E-2	-1.653879100E-1	1.685017548E-1
2.374662645E2	-1.151665768E-2	1.276822678E-2	-1.595488805E-1	1.604727587E-1
2.374762745E2	-1.607306393E-2	6.515534129E-3	-1.607463902E-1	1.616793046E-1
2.374863145E2	-8.582652770E-3	-6.003354583E-3	-1.478737450E-1	1.482442129E-1
2.374963545E2	-1.021167791E-2	-1.239564037E-2	-1.598494273E-1	1.606541929E-1
2.375063945E2	-8.051351001E-3	-1.074522721E-2	-1.658375609E-1	1.663802295E-1
2.375164355E2	-5.565270223E-3	-9.734526845E-3	-1.668859667E-1	1.672622465E-1
2.375264755E2	-3.586334903E-3	-1.648403183E-2	-1.652405602E-1	1.660994516E-1
2.375364855E2	8.366780877E-3	-2.599145830E-2	-1.511704051E-1	1.536165692E-1
2.375465255E2	3.333624638E-2	-3.580012601E-2	-1.508716124E-1	1.586039022E-1
2.375565655E2	5.213480716E-2	-4.467377826E-2	-1.623982286E-1	1.763149717E-1
2.375666065E2	6.438337178E-2	-4.094038588E-2	-1.725782311E-1	1.886917582E-1
2.375766465E2	5.743806730E-2	-3.744947023E-2	-1.814110351E-1	1.939369950E-1
2.375866565E2	3.748577778E-2	-1.569618347E-2	-1.818618554E-1	1.863472247E-1
2.375966965E2	1.555829882E-2	-4.218071736E-3	-1.698867577E-1	1.706498264E-1
2.376067365E2	-7.471581297E-3	3.001649883E-3	-1.676420116E-1	1.678352719E-1
2.376167775E2	-2.950496796E-2	1.264647678E-2	-1.609060192E-1	1.640768830E-1
2.376268175E2	-4.285256244E-2	3.307764413E-2	-1.731804943E-1	1.814440858E-1
2.376368275E2	-4.673042673E-2	3.483967516E-2	-1.799153173E-1	1.891218050E-1
2.376468675E2	-4.578052827E-2	1.462205909E-2	-1.673402953E-1	1.741046691E-1
2.376569075E2	-3.277852250E-2	2.902408015E-2	-1.709328246E-1	1.764507277E-1
2.376669475E2	-3.521915032E-3	1.746998202E-2	-1.646464831E-1	1.656081778E-1
2.376769885E2	2.328936858E-3	-8.165371707E-3	-1.647955871E-1	1.650141896E-1
2.376870285E2	1.179410806E-2	-1.466944895E-2	-1.655422765E-1	1.666089404E-1
2.376970385E2	1.759545961E-2	-1.091459546E-2	-1.697335607E-1	1.709918425E-1
2.377070785E2	1.369430697E-2	-7.475546440E-3	-1.615006810E-1	1.622525433E-1
2.377171185E2	3.983223801E-3	-1.375186549E-2	-1.619497472E-1	1.625813658E-1
2.377271595E2	1.439474858E-2	-1.691981385E-2	-1.586589342E-1	1.602065738E-1
2.377371995E2	3.021709487E-2	-2.870061949E-2	-1.481818932E-1	1.539307372E-1
2.377472095E2	3.692100984E-2	-4.900375108E-2	-1.478831005E-1	1.601060274E-1
2.377572495E2	3.643258461E-2	-5.200926561E-2	-1.676443505E-1	1.792677472E-1
2.377672895E2	4.225367052E-2	-5.255564223E-2	-1.817150903E-1	1.938242561E-1
2.377773305E2	3.246948802E-2	-2.514333794E-2	-1.758772302E-1	1.806080153E-1
2.377873705E2	1.616429877E-2	-1.797013823E-3	-1.704896057E-1	1.712635964E-1
2.377974105E2	-8.221824747E-3	-3.164622746E-4	-1.598628759E-1	1.600744753E-1
2.378074205E2	-2.404664696E-2	1.809080101E-2	-1.573199219E-1	1.601720204E-1
2.378174605E2	-4.203926043E-2	2.844370745E-2	-1.698937744E-1	1.773139546E-1
2.378275005E2	-4.675526826E-2	3.860578453E-2	-1.660018677E-1	1.767288368E-1
2.378375415E2	-3.327712554E-2	3.307296636E-2	-1.680963403E-1	1.745209667E-1
2.378475815E2	-3.210164334E-2	2.455143526E-2	-1.591156018E-1	1.641677898E-1
2.378575915E2	-6.039470276E-3	1.585022106E-2	-1.582174695E-1	1.591240785E-1
2.378676315E2	1.028744504E-4	3.566755867E-3	-1.526784021E-1	1.527200929E-1
2.378776715E2	-1.187624317E-4	4.292221740E-3	-1.487841564E-1	1.488461033E-1
2.378877125E2	8.450889420E-3	-8.144294322E-3	-1.595623291E-1	1.599933871E-1
2.378977525E2	1.133251606E-2	-9.693084704E-3	-1.680928320E-1	1.687530206E-1
2.379077925E2	1.610104834E-2	-1.167327169E-2	-1.642003405E-1	1.654003049E-1
2.379178025E2	1.612029847E-2	-3.240045433E-2	-1.516264880E-1	1.558853595E-1
2.379278425E2	3.494462354E-2	-4.261295451E-2	-1.546208471E-1	1.641480946E-1
2.379378825E2	5.092399498E-2	-4.602231978E-2	-1.586636120E-1	1.728740841E-1
2.379479235E2	4.677780745E-2	-5.178076738E-2	-1.719870776E-1	1.856043265E-1
2.379579635E2	4.101392375E-2	-4.477572994E-2	-1.950397253E-1	2.042731073E-1
2.379679735E2	2.958003159E-2	-2.359332330E-2	-1.862080908E-1	1.900133581E-1
2.379780135E2	6.845499817E-3	-9.342836486E-3	-1.613585937E-1	1.617737470E-1
2.379880535E2	-1.368479610E-2	2.432295531E-3	-1.534256762E-1	1.540539770E-1
2.379980945E2	-3.121641143E-2	1.765331964E-2	-1.598628759E-1	1.638360252E-1
2.380081345E2	-4.151451850E-2	2.487009938E-2	-1.749808520E-1	1.815496507E-1
2.380181745E2	-3.739143661E-2	3.382704704E-2	-1.761789465E-1	1.832523119E-1
2.380281845E2	-3.557417681E-2	4.658202622E-2	-1.698896813E-1	1.797161958E-1
2.380382245E2	-3.079520177E-2	3.759222452E-2	-1.694388610E-1	1.762698143E-1
2.380482655E2	-1.208710838E-2	2.408762315E-2	-1.628519726E-1	1.650668857E-1
2.380583055E2	-4.451037599E-3	1.027181287E-2	-1.520743847E-1	1.524858694E-1
2.380683455E2	9.050667565E-4	-7.638245216E-3	-1.531222057E-1	1.533152694E-1
2.380783555E2	-2.835945273E-3	-1.573313970E-2	-1.634507275E-1	1.642306749E-1
2.380883955E2	-4.773118682E-3	-1.119437560E-2	-1.763227880E-1	1.767422481E-1
2.380984355E2	1.423844520E-2	-2.524570076E-2	-1.775191283E-1	1.798697297E-1
2.381084765E2	7.655001143E-3	-3.263182134E-2	-1.499764037E-1	1.536761415E-1
2.381185165E2	6.648448650E-3	-3.807746119E-2	-1.435409582E-1	1.486543023E-1
2.381285265E2	3.471494674E-2	-4.861297435E-2	-1.501278466E-1	1.615757381E-1
2.381385665E2	4.961150520E-2	-5.047993549E-2	-1.588097924E-1	1.738679830E-1
2.381486065E2	4.481989469E-2	-5.104818435E-2	-1.836581200E-1	1.958189090E-1
2.381586475E2	3.946240162E-2	-4.041482169E-2	-1.850070727E-1	1.934379898E-1
2.381686604E2	1.430157686E-2	-1.470881715E-2	-1.722829467E-1	1.735001387E-1
2.381787004E2	-7.507395493E-3	-4.989712341E-3	-1.613562548E-1	1.616078562E-1
2.381887104E2	-2.557141808E-2	1.834385754E-2	-1.528239977E-1	1.560306663E-1
2.381987504E2	-3.942210152E-2	2.795910118E-2	-1.619532555E-1	1.690108588E-1
2.382087914E2	-4.755317565E-2	2.955417593E-2	-1.788669115E-1	1.874249873E-1
2.382188314E2	-3.160046387E-2	3.246854698E-2	-1.710807592E-1	1.769785920E-1
2.382288714E2	-1.827244841E-2	2.801503345E-2	-1.661398619E-1	1.694732374E-1
2.382388814E2	-1.369162090E-2	2.095010773E-2	-1.582040209E-1	1.601714073E-1
2.382489214E2	2.894919924E-3	1.853758310E-2	-1.486239427E-1	1.498035343E-1
2.382589614E2	3.739285273E-3	4.892465835E-3	-1.519165099E-1	1.520412590E-1
2.382690024E2	5.441775201E-3	-2.577735884E-3	-1.550605577E-1	1.551774281E-1
2.382790424E2	9.239103226E-3	-1.668403401E-2	-1.725753075E-1	1.736259047E-1
2.382890824E2	1.112329538E-2	-2.214044552E-2	-1.739213365E-1	1.756774269E-1
2.382990924E2	2.679833751E-3	-2.041732589E-2	-1.662877965E-1	1.675579899E-1
2.383091324E2	8.166842647E-3	-3.010938733E-2	-1.475767064E-1	1.508381808E-1
2.383191734E2	2.357428330E-2	-4.279544245E-2	-1.345537877E-1	1.431499861E-1
2.383292134E2	4.988573047E-2	-5.498121346E-2	-1.626958519E-1	1.788336103E-1
2.383392534E2	4.973710156E-2	-5.548905328E-2	-1.788634032E-1	1.937651447E-1
2.383492634E2	3.910367494E-2	-4.480392449E-2	-1.875441796E-1	1.967468128E-1
2.383593034E2	3.239659882E-2	-2.612413527E-2	-1.733237511E-1	1.782501971E-1
2.383693444E2	7.081617694E-3	-9.241277659E-3	-1.628461254E-1	1.632617869E-1
2.383793844E2	-2.112998270E-2	9.363365695E-3	-1.568585765E-1	1.585520792E-1
2.383894244E2	-3.508951572E-2	2.704853439E-2	-1.650908715E-1	1.709324228E-1
2.383994644E2	-4.994528985E-2	3.780151829E-2	-1.779646862E-1	1.886661503E-1
2.384094744E2	-4.925380178E-2	3.873134435E-2	-1.641944933E-1	1.757438069E-1
2.384195144E2	-3.808716391E-2	3.349196504E-2	-1.667392015E-1	1.742822570E-1
2.384295554E2	-2.385124946E-2	2.159087121E-2	-1.600008702E-1	1.632033281E-1
2.384395954E2	-1.589262251E-2	1.361131305E-2	-1.561089635E-1	1.575050849E-1
2.384496354E2	-2.804050539E-3	-1.018987876E-2	-1.459307152E-1	1.463129180E-1
2.384596454E2	1.409599241E-2	-1.042407802E-2	-1.659895885E-1	1.669128572E-1
2.384696854E2	1.432591589E-2	-1.831157908E-2	-1.731740624E-1	1.747277931E-1
2.384797264E2	1.402348693E-2	-2.382598766E-2	-1.730249584E-1	1.752197823E-1
2.384897664E2	8.358192779E-3	-2.628763804E-2	-1.655416918E-1	1.678241670E-1
2.384998064E2	1.324290192E-2	-3.645697846E-2	-1.619485778E-1	1.665287590E-1
2.385098164E2	2.556481255E-2	-3.311004136E-2	-1.570082653E-1	1.624851681E-1
2.385198564E2	3.407388177E-2	-3.686963657E-2	-1.701820421E-1	1.774325984E-1
2.385298974E2	3.771765643E-2	-3.104315112E-2	-1.704820043E-1	1.773426419E-1
2.385399374E2	3.920351615E-2	-2.698966024E-2	-1.793136388E-1	1.855228786E-1
2.385499774E2	3.607862706E-2	-2.120740349E-2	-1.809596300E-1	1.857358581E-1
2.385600174E2	1.800949730E-2	-1.133154762E-2	-1.604528600E-1	1.618575492E-1
2.385700274E2	-8.666450679E-3	-4.205016000E-3	-1.543162072E-1	1.546165623E-1
2.385800674E2	-2.409632089E-2	1.833094798E-2	-1.623982286E-1	1.651963710E-1
2.385901084E2	-3.460455313E-2	1.820700528E-2	-1.641944933E-1	1.687862606E-1
2.386001484E2	-3.739046817E-2	2.269643351E-2	-1.746732885E-1	1.800664680E-1
2.386101884E2	-4.331477570E-2	3.084767140E-2	-1.710807592E-1	1.791546114E-1
2.386201984E2	-2.780169231E-2	2.046867175E-2	-1.552143395E-1	1.590075212E-1
2.386302384E2	-1.663297137E-2	1.126276061E-2	-1.574596703E-1	1.587357971E-1
2.386402794E2	-2.144731293E-3	4.438758446E-3	-1.556639904E-1	1.557420314E-1
2.386503194E2	-6.726773931E-3	-1.318961916E-2	-1.615024352E-1	1.621796908E-1
2.386603594E2	1.845079763E-3	-2.107569496E-2	-1.706346166E-1	1.719411574E-1
2.386703994E2	9.641565252E-3	-1.875026643E-2	-1.712327868E-1	1.725259387E-1
2.386804094E2	1.168907745E-2	-1.606388197E-2	-1.631490111E-1	1.643541380E-1
2.386904494E2	1.384203139E-2	-1.436476333E-2	-1.447367138E-1	1.461049779E-1
2.387004904E2	2.735783382E-2	-3.515308592E-2	-1.466838366E-1	1.532982010E-1
2.387105304E2	4.153157593E-2	-4.043047213E-2	-1.589588964E-1	1.691964114E-1
2.387205704E2	4.665635895E-2	-4.599931464E-2	-1.695885497E-1	1.818049201E-1
2.387305804E2	4.764738891E-2	-4.014280739E-2	-1.826138073E-1	1.929495304E-1
2.387406204E2	2.695578293E-2	-2.989035429E-2	-1.790212780E-1	1.834902327E-1
2.387506614E2	1.145156172E-2	-1.233818234E-2	-1.679437280E-1	1.687852623E-1
2.387607014E2	-1.179841124E-2	4.809800824E-3	-1.481871557E-1	1.487338893E-1
2.387707414E2	-3.792313124E-2	1.380221550E-2	-1.522293359E-1	1.574878908E-1
2.387807824E2	-4.552304978E-2	2.795497159E-2	-1.674981701E-1	1.758108799E-1
2.387907914E2	-4.945786960E-2	4.395537472E-2	-1.686950952E-1	1.812075908E-1
2.388008324E2	-4.073090938E-2	2.889396133E-2	-1.700411242E-1	1.772226055E-1
2.388108724E2	-3.484660045E-2	2.007638753E-2	-1.763268811E-1	1.808549581E-1
2.388209124E2	-1.273095078E-2	1.214133217E-2	-1.727343518E-1	1.736278933E-1
2.388309524E2	5.203839205E-3	-2.201394467E-3	-1.576157910E-1	1.577170366E-1
2.388409624E2	2.101991801E-3	1.613657931E-3	-1.538729882E-1	1.538958049E-1
2.388510024E2	6.127370372E-3	-1.465424619E-2	-1.634536511E-1	1.642235904E-1
2.388610434E2	9.211173635E-3	-1.698856431E-2	-1.847106189E-1	1.857187921E-1
2.388710834E2	6.091592722E-3	-9.863092499E-3	-1.640518212E-1	1.644609016E-1
2.388811234E2	1.834927535E-2	-1.767811549E-2	-1.499804968E-1	1.521294221E-1
2.388911644E2	2.675848508E-2	-2.173918949E-2	-1.543203002E-1	1.581245204E-1
2.389011734E2	3.605119997E-2	-3.342261158E-2	-1.570135278E-1	1.645296565E-1
2.389112144E2	4.561510689E-2	-4.370322268E-2	-1.613545007E-1	1.732800754E-1
2.389212544E2	5.461573508E-2	-4.604993873E-2	-1.884493285E-1	2.015356663E-1
2.389312944E2	4.245658717E-2	-3.210349800E-2	-1.915922070E-1	1.988486111E-1
2.389413354E2	1.770010650E-2	-1.679763445E-2	-1.742283154E-1	1.759288497E-1
2.389513444E2	-6.850935901E-3	-1.532436451E-3	-1.628531420E-1	1.630043851E-1
2.389613854E2	-2.878448135E-2	1.405661507E-2	-1.642015100E-1	1.672969535E-1
2.389714254E2	-3.536158483E-2	2.665168203E-2	-1.706381249E-1	1.762898849E-1
2.389814654E2	-4.747815770E-2	2.664192449E-2	-1.679437280E-1	1.765476235E-1
2.389915054E2	-3.266685896E-2	1.992872707E-2	-1.664474255E-1	1.707894121E-1
2.390015154E2	-2.440117096E-2	1.511952010E-2	-1.661480480E-1	1.686095813E-1
2.390115554E2	-1.497623591E-2	6.234228238E-3	-1.656983972E-1	1.664905765E-1
2.390215964E2	-3.452789979E-3	1.550983088E-3	-1.589618200E-1	1.590068789E-1
2.390316364E2	1.797324456E-3	4.784356300E-3	-1.619567639E-1	1.620373840E-1
2.390416764E2	3.858047705E-3	-9.044509716E-3	-1.603119421E-1	1.606132201E-1
2.390517174E2	7.833249858E-3	-1.977584065E-2	-1.700428784E-1	1.713680955E-1
2.390617264E2	4.427274149E-3	-2.946512466E-2	-1.731875110E-1	1.757319216E-1
2.390717674E2	8.475036593E-3	-3.359071903E-2	-1.781278235E-1	1.814653800E-1
2.390818074E2	2.156640426E-2	-2.861358734E-2	-1.625596118E-1	1.664616309E-1
2.390918474E2	3.115385536E-2	-2.954631873E-2	-1.648066968E-1	1.703079416E-1
2.391018874E2	3.574603926E-2	-3.813353051E-2	-1.592682141E-1	1.676255037E-1
2.391118974E2	4.413900470E-2	-4.103772375E-2	-1.672017163E-1	1.777322718E-1
2.391219384E2	4.062274503E-2	-2.786221099E-2	-1.830693054E-1	1.895808028E-1
2.391319784E2	2.139317136E-2	-1.483754726E-2	-1.721426135E-1	1.741002584E-1
2.391420184E2	7.420701385E-3	-6.949635074E-3	-1.676525366E-1	1.679605230E-1
2.391520584E2	-8.038816033E-3	7.151409695E-3	-1.544810987E-1	1.548553359E-1
2.391620853E2	-3.225734373E-2	2.442799506E-2	-1.640605921E-1	1.689767470E-1
2.391720943E2	-4.925634166E-2	3.862299727E-2	-1.727425379E-1	1.837332509E-1
2.391821353E2	-4.221607475E-2	3.907188985E-2	-1.685512537E-1	1.780964196E-1
2.391921753E2	-3.271027453E-2	2.610292998E-2	-1.589711756E-1	1.643872248E-1
2.392022153E2	-3.017179722E-2	2.194317508E-2	-1.564252979E-1	1.608126677E-1
2.392122563E2	-7.300988780E-3	8.671219815E-3	-1.544799292E-1	1.548952647E-1
2.392222653E2	1.962535707E-3	-1.158580100E-2	-1.520854944E-1	1.525387818E-1
2.392323063E2	2.751051011E-3	-1.270491240E-2	-1.597207886E-1	1.602489107E-1
2.392423463E2	1.093168030E-2	-2.125878590E-2	-1.757368970E-1	1.773552778E-1
2.392523863E2	1.518690012E-2	-1.335703226E-2	-1.601698548E-1	1.614417375E-1
2.392624263E2	1.220181431E-2	-2.657693817E-2	-1.555289197E-1	1.582544242E-1
2.392724673E2	1.110989247E-2	-2.727016213E-2	-1.452003980E-1	1.481561576E-1
2.392824773E2	3.716192426E-2	-2.371500934E-2	-1.498419178E-1	1.561922232E-1
2.392925173E2	4.316602802E-2	-2.648267923E-2	-1.580759668E-1	1.659899080E-1
2.393025573E2	4.042065063E-2	-2.307145016E-2	-1.690038282E-1	1.752952217E-1
2.393125973E2	4.077187643E-2	-1.918658749E-2	-1.865179932E-1	1.918839046E-1
2.393226383E2	3.418031023E-2	-7.798358425E-3	-1.734933203E-1	1.770001136E-1
2.393326473E2	9.653287092E-3	-4.821029305E-4	-1.627157325E-1	1.630025397E-1
2.393426883E2	-1.246067237E-2	2.205039840E-3	-1.553815699E-1	1.558960000E-1
2.393527283E2	-2.644308262E-2	6.585380947E-3	-1.627174866E-1	1.649835880E-1
2.393627683E2	-4.472827613E-2	1.542042330E-2	-1.700516492E-1	1.765105423E-1
2.393728093E2	-4.278729290E-2	2.202844393E-2	-1.737944520E-1	1.803344568E-1
2.393828493E2	-3.367823540E-2	2.120587774E-2	-1.660094690E-1	1.707133756E-1
2.393928593E2	-3.015962770E-2	2.875276021E-2	-1.633127332E-1	1.685448699E-1
2.394028993E2	-1.191575755E-2	1.102260450E-2	-1.604674780E-1	1.612863745E-1
2.394129393E2	-1.192765298E-2	-9.960457776E-3	-1.675040174E-1	1.682232905E-1
2.394229793E2	3.304206748E-3	-7.802469749E-3	-1.724454993E-1	1.726535448E-1
2.394330203E2	6.173389787E-3	-8.803695794E-3	-1.709474427E-1	1.712852707E-1
2.394430293E2	1.330755933E-2	-8.794870153E-3	-1.654089600E-1	1.661763067E-1
2.394530703E2	1.989919863E-2	-3.191145351E-3	-1.606177515E-1	1.618771868E-1
2.394631103E2	2.495121122E-2	-2.196925001E-2	-1.511879468E-1	1.547998906E-1
2.394731503E2	4.334389301E-2	-2.779942651E-2	-1.460985303E-1	1.549073327E-1
2.394831913E2	4.908066024E-2	-3.025584181E-2	-1.621152234E-1	1.720629909E-1
2.394932003E2	5.068192025E-2	-2.957363619E-2	-1.645108277E-1	1.746627305E-1
2.395032413E2	3.943577852E-2	-2.603244362E-2	-1.808274829E-1	1.868995648E-1
2.395132813E2	2.466338203E-2	-1.138874070E-2	-1.778337085E-1	1.798966751E-1
2.395233213E2	3.896940826E-3	3.486018609E-3	-1.571760803E-1	1.572630240E-1
2.395333623E2	-1.990441544E-2	1.037782107E-2	-1.525357300E-1	1.541785778E-1
2.395434023E2	-2.888392970E-2	9.352968615E-3	-1.606195056E-1	1.634637116E-1
2.395534123E2	-4.643027270E-2	1.426501349E-2	-1.763362366E-1	1.829036062E-1
2.395634523E2	-4.778510911E-2	2.421541222E-2	-1.739418018E-1	1.820042671E-1
2.395734923E2	-2.997519373E-2	1.822572551E-2	-1.609188831E-1	1.646984403E-1
2.395835323E2	-1.533121672E-2	1.880882995E-2	-1.597207886E-1	1.615535472E-1
2.395935733E2	-7.527559251E-3	1.104301494E-2	-1.517878711E-1	1.523750969E-1
2.396035823E2	-8.638055138E-3	1.587966727E-3	-1.559797400E-1	1.562268125E-1
2.396136233E2	-2.498250296E-3	4.135196591E-3	-1.651089978E-1	1.651796666E-1
2.396236633E2	6.879797392E-3	-8.561127707E-3	-1.746890759E-1	1.750339903E-1
2.396337033E2	1.449546687E-2	-4.336815896E-3	-1.636109412E-1	1.643090582E-1
2.396437443E2	1.099227207E-2	-2.011487866E-3	-1.737880200E-1	1.741469266E-1
2.396537843E2	2.438574892E-2	-5.526322285E-3	-1.601669312E-1	1.621069117E-1
2.396637943E2	2.136747102E-2	-1.659110896E-2	-1.495384473E-1	1.519657229E-1
2.396738343E2	3.492741080E-2	-3.186212677E-2	-1.613650256E-1	1.681481212E-1
2.396838743E2	4.196508301E-2	-3.452095622E-2	-1.631601208E-1	1.719708977E-1
2.396939143E2	3.888851568E-2	-3.911392584E-2	-1.739359546E-1	1.824717297E-1
2.397039553E2	3.214368847E-2	-3.343660835E-2	-1.691453308E-1	1.753891856E-1
2.397139653E2	1.879421191E-2	-1.138256458E-2	-1.618094140E-1	1.632944324E-1
2.397240053E2	-1.533480727E-2	7.142730234E-3	-1.537262231E-1	1.546542162E-1
2.397340453E2	-3.914340860E-2	1.159071632E-2	-1.507330334E-1	1.561633712E-1
2.397440853E2	-4.533402940E-2	1.718933394E-2	-1.709410107E-1	1.776836418E-1
2.397541263E2	-4.534832767E-2	1.438704670E-2	-1.697423315E-1	1.762836267E-1
2.397641663E2	-4.289461671E-2	1.988447095E-2	-1.695926428E-1	1.760596627E-1
2.397741763E2	-2.702971366E-2	2.128921883E-2	-1.691441613E-1	1.726081793E-1
2.397842163E2	-2.106781949E-2	1.364279665E-2	-1.655498779E-1	1.674417540E-1
2.397942563E2	-8.450514833E-3	4.503543768E-3	-1.633051318E-1	1.635856326E-1
2.398042973E2	2.395805251E-4	1.697930926E-3	-1.657001513E-1	1.657090236E-1
2.398143373E2	1.056383561E-2	-1.017198994E-2	-1.588144702E-1	1.594901249E-1
2.398243473E2	2.099670273E-2	-6.626567272E-3	-1.709380871E-1	1.723502322E-1
2.398343873E2	1.850860284E-2	-1.505731121E-2	-1.619585180E-1	1.637066051E-1
2.398444273E2	2.081120895E-2	-1.314940128E-2	-1.600113952E-1	1.618939769E-1
2.398544673E2	1.958183186E-2	-1.377579340E-2	-1.583642346E-1	1.601638268E-1
2.398645083E2	2.681400622E-2	-1.987291357E-2	-1.555207336E-1	1.590616931E-1
2.398745183E2	3.322156786E-2	-2.253840337E-2	-1.660006982E-1	1.707860767E-1
2.398845583E2	4.380933138E-2	-3.032167780E-2	-1.776770031E-1	1.854933398E-1
2.398945983E2	4.081724717E-2	-2.797276905E-2	-1.707913220E-1	1.778150701E-1
2.399046383E2	1.878679326E-2	-2.077863813E-2	-1.694423693E-1	1.717422835E-1
2.399146793E2	-7.508601481E-3	-2.174768622E-2	-1.598617065E-1	1.615088423E-1
2.399247193E2	-1.963919853E-2	-2.843656288E-3	-1.588156396E-1	1.600505916E-1
2.399347293E2	-3.679503889E-2	1.757131244E-2	-1.637565368E-1	1.687567162E-1
2.399447693E2	-4.730180020E-2	2.128248540E-2	-1.640564990E-1	1.720608594E-1
2.399548093E2	-4.589813953E-2	2.418370935E-2	-1.712398034E-1	1.789261336E-1
2.399648503E2	-4.241790419E-2	2.532578934E-2	-1.706398791E-1	1.776475233E-1
2.399748903E2	-2.203493069E-2	9.991649017E-3	-1.634542358E-1	1.652351610E-1
2.399849003E2	-7.172340900E-3	2.235618951E-3	-1.631542736E-1	1.633271486E-1
2.399949403E2	-1.986043341E-3	-4.444669615E-3	-1.647996801E-1	1.648715683E-1
2.400049803E2	1.628652385E-2	-5.935654789E-3	-1.619555944E-1	1.628806232E-1
2.400150203E2	1.315863806E-2	-1.687733017E-2	-1.628537267E-1	1.642538594E-1
2.400250613E2	1.567433864E-2	-2.063270442E-2	-1.644997180E-1	1.665279274E-1
2.400351013E2	1.896574547E-2	-1.995160430E-2	-1.627028686E-1	1.650151189E-1
2.400451113E2	1.520907386E-2	-2.695816750E-2	-1.589606506E-1	1.619461242E-1
2.400551513E2	1.919017805E-2	-1.631280891E-2	-1.567153198E-1	1.587263750E-1
2.400651913E2	2.152018385E-2	-2.774292779E-2	-1.553681213E-1	1.592860366E-1
2.400752323E2	3.841257060E-2	-3.551419716E-2	-1.737786645E-1	1.814822526E-1
2.400852723E2	3.297265006E-2	-2.905793005E-2	-1.829079223E-1	1.881139734E-1
2.400952823E2	1.713203123E-2	-2.044253287E-2	-1.682378429E-1	1.703390015E-1
2.401053223E2	3.838486942E-3	-1.324126652E-2	-1.615006810E-1	1.620880474E-1
2.401153623E2	-1.709410655E-2	-3.104597423E-4	-1.585063219E-1	1.594257161E-1
